Fecha;Año;País;Distribuidor;Marca;Operador;Cantidad;Venta parcial 1;Venta parcial 2;Venta parcial 3;Venta promedio;Precio;Total;Columna1;Columna2;;País;Distribuidor;Marca;Operador;Cantidad;Venta parcial 1;Venta parcial 2;Venta parcial 3;Venta promedio;Precio;;;;Total;País;Distribuidor;Marca;Operador
22/4/2025;2025;Cuba;Ripley;Apple;Tuenti;136;24;69;43;45; $ 17,00 ; $ 2.312,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
17/11/2024;2024;Irlanda;Ripley;LG;Entel;221;84;42;95;74; $ 17,00 ; $ 3.757,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
11/8/2024;2024;Venezuela;Ripley;Huawei;Movistar;200;62;90;48;67; $ 17,00 ; $ 3.400,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
12/4/2025;2025;Paraguay;Ripley;Nokia;Entel;158;39;79;40;53; $ 17,00 ; $ 2.686,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
2/5/2025;2025;Estados Unidos;Ripley;LG;Claro;153;54;21;78;51; $ 17,00 ; $ 2.601,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
29/9/2024;2024;Estados Unidos;Ripley;Samsung;Bitel;237;73;95;69;79; $ 17,00 ; $ 4.029,00 ; ????;||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
14/3/2025;2025;Colombia;Ripley;LG;Movistar;164;44;94;26;55; $ 17,00 ; $ 2.788,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
25/10/2024;2024;Inglaterra;Ripley;Apple;Movistar;139;64;12;63;46; $ 17,00 ; $ 2.363,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
18/5/2025;2025;Venezuela;Ripley;LG;Claro;150;37;86;27;50; $ 17,00 ; $ 2.550,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
21/3/2025;2025;Guatemala;Ripley;Nokia;Tuenti;107;10;2;95;36; $ 17,00 ; $ 1.819,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
21/4/2025;2025;Cuba;Ripley;Nokia;Bitel;141;67;17;57;47; $ 17,00 ; $ 2.397,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
13/5/2025;2025;Cuba;Ripley;Motorola;Tuenti;128;70;9;49;43; $ 17,00 ; $ 2.176,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
30/5/2025;2025;Portugal;Ripley;LG;Tuenti;92;21;28;43;31; $ 17,00 ; $ 1.564,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
11/12/2024;2024;Suiza;Ripley;Samsung;Movistar;189;68;48;73;63; $ 17,00 ; $ 3.213,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
25/7/2024;2024;Jamaica;Ripley;Motorola;Bitel;195;75;28;92;65; $ 17,00 ; $ 3.315,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
17/6/2024;2024;Guatemala;Ripley;Apple;Movistar;214;33;92;89;71; $ 17,00 ; $ 3.638,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
28/4/2025;2025;Dinamarca;Ripley;Nokia;Bitel;110;19;11;80;37; $ 17,00 ; $ 1.870,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
30/6/2024;2024;Francia;Ripley;Nokia;Movistar;150;57;28;65;50; $ 17,00 ; $ 2.550,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
6/3/2025;2025;Estados Unidos;Ripley;Huawei;Tuenti;164;89;26;49;55; $ 17,00 ; $ 2.788,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
17/5/2025;2025;Chile;Ripley;Motorola;Tuenti;152;52;80;20;51; $ 17,00 ; $ 2.584,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
12/3/2025;2025;Brasil;Ripley;LG;Claro;208;32;90;86;69; $ 17,00 ; $ 3.536,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
9/5/2025;2025;Argentina;Ripley;Motorola;Tuenti;129;47;81;1;43; $ 17,00 ; $ 2.193,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
16/2/2025;2025;Irlanda;Ripley;Apple;Bitel;140;17;74;49;47; $ 17,00 ; $ 2.380,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
28/10/2024;2024;Argentina;Ripley;Samsung;Claro;110;51;36;23;37; $ 17,00 ; $ 1.870,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
20/3/2025;2025;Jamaica;Ripley;Nokia;Claro;132;91;36;5;44; $ 17,00 ; $ 2.244,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
14/11/2024;2024;El Salvador;Ripley;LG;Tuenti;185;78;56;51;62; $ 15,00 ; $ 2.775,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
15/5/2025;2025;Colombia;Saga Falabella;Samsung;Claro;126;93;4;29;42; $ 17,00 ; $ 2.142,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
3/4/2025;2025;Venezuela;Saga Falabella;LG;Claro;188;68;88;32;63; $ 17,00 ; $ 3.196,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
6/12/2024;2024;Irlanda;Saga Falabella;LG;Claro;151;57;87;7;50; $ 17,00 ; $ 2.567,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
14/4/2025;2025;México;Saga Falabella;Samsung;Movistar;170;84;7;79;57; $ 17,00 ; $ 2.890,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
16/6/2024;2024;Portugal;Saga Falabella;Motorola;Movistar;86;41;37;8;29; $ 17,00 ; $ 1.462,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
22/9/2024;2024;Venezuela;Saga Falabella;Nokia;Entel;224;76;88;60;75; $ 17,00 ; $ 3.808,00 ; ????;|||||||||||||||||||;;;;;;;;;;;;;;;;;;;
3/5/2025;2025;Chile;Saga Falabella;Nokia;Bitel;212;70;91;51;71; $ 17,00 ; $ 3.604,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
27/10/2024;2024;México;Saga Falabella;Samsung;Bitel;169;39;46;84;56; $ 17,00 ; $ 2.873,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
11/5/2025;2025;Alemania;Saga Falabella;Samsung;Entel;184;49;53;82;61; $ 17,00 ; $ 3.128,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
9/3/2025;2025;Paraguay;Saga Falabella;LG;Tuenti;227;65;88;74;76; $ 17,00 ; $ 3.859,00 ; ????;|||||||||||||||||||;;;;;;;;;;;;;;;;;;;
14/9/2024;2024;Canadá;Saga Falabella;Samsung;Entel;134;94;2;38;45; $ 17,00 ; $ 2.278,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
2/3/2025;2025;Uruguay;Saga Falabella;Motorola;Movistar;219;64;64;91;73; $ 17,00 ; $ 3.723,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
24/6/2024;2024;México;Saga Falabella;Samsung;Bitel;54;12;24;18;18; $ 17,00 ; $ 918,00 ; ?;||||;;;;;;;;;;;;;;;;;;;
30/3/2025;2025;Irlanda;Saga Falabella;Nokia;Tuenti;148;28;33;87;49; $ 17,00 ; $ 2.516,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
11/2/2025;2025;México;Saga Falabella;Huawei;Entel;97;3;70;24;32; $ 17,00 ; $ 1.649,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
19/1/2025;2025;Brasil;Saga Falabella;Huawei;Movistar;165;48;72;45;55; $ 17,00 ; $ 2.805,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
31/5/2025;2025;Portugal;Saga Falabella;Apple;Entel;239;71;78;90;80; $ 17,00 ; $ 4.063,00 ; ????;||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
13/11/2024;2024;Perú;Saga Falabella;Samsung;Movistar;125;79;6;40;42; $ 17,00 ; $ 2.125,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
23/12/2024;2024;Portugal;Saga Falabella;Motorola;Movistar;252;93;91;68;84; $ 17,00 ; $ 4.284,00 ; ????;|||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
16/3/2025;2025;Argentina;Saga Falabella;Samsung;Claro;114;32;77;5;38; $ 17,00 ; $ 1.938,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
30/12/2024;2024;Cuba;Saga Falabella;Apple;Movistar;194;86;40;68;65; $ 17,00 ; $ 3.298,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
20/4/2025;2025;Colombia;Saga Falabella;LG;Bitel;164;17;53;94;55; $ 17,00 ; $ 2.788,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
5/4/2025;2025;Estados Unidos;Saga Falabella;Motorola;Claro;171;50;58;63;57; $ 17,00 ; $ 2.907,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
19/5/2025;2025;Argentina;Saga Falabella;Apple;Claro;157;78;50;29;52; $ 17,00 ; $ 2.669,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
16/10/2024;2024;Alemania;Saga Falabella;LG;Claro;159;3;72;84;53; $ 17,00 ; $ 2.703,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
6/10/2024;2024;Inglaterra;Saga Falabella;LG;Claro;130;16;67;47;43; $ 17,00 ; $ 2.210,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
1/4/2025;2025;Canadá;Saga Falabella;Apple;Bitel;182;51;81;50;61; $ 17,00 ; $ 3.094,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
29/3/2025;2025;Perú;Saga Falabella;Samsung;Entel;117;78;36;3;39; $ 17,00 ; $ 1.989,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
27/12/2024;2024;Suiza;Saga Falabella;Motorola;Bitel;220;80;48;92;73; $ 17,00 ; $ 3.740,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
8/4/2025;2025;Jamaica;Saga Falabella;Nokia;Movistar;203;72;47;84;68; $ 17,00 ; $ 3.451,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
28/7/2024;2024;España;Saga Falabella;LG;Entel;113;4;18;91;38; $ 17,00 ; $ 1.921,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
11/6/2024;2024;Alemania;Saga Falabella;Motorola;Movistar;179;84;7;88;60; $ 17,00 ; $ 3.043,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
14/6/2024;2024;El Salvador;Saga Falabella;Apple;Tuenti;204;29;84;91;68; $ 17,00 ; $ 3.468,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
9/6/2024;2024;Guatemala;Saga Falabella;Apple;Claro;102;59;2;41;34; $ 17,00 ; $ 1.734,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
17/12/2024;2024;Canadá;Saga Falabella;Samsung;Bitel;109;48;30;31;36; $ 17,00 ; $ 1.853,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
18/9/2024;2024;México;Saga Falabella;Nokia;Movistar;137;38;11;88;46; $ 17,00 ; $ 2.329,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
22/12/2024;2024;Inglaterra;Saga Falabella;Samsung;Bitel;209;51;64;94;70; $ 17,00 ; $ 3.553,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
27/6/2024;2024;Bolivia;Saga Falabella;Apple;Tuenti;112;25;23;64;37; $ 17,00 ; $ 1.904,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
28/6/2024;2024;Alemania;Saga Falabella;Huawei;Claro;97;29;2;66;32; $ 17,00 ; $ 1.649,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
14/10/2024;2024;Uruguay;Saga Falabella;LG;Movistar;160;56;52;52;53; $ 17,00 ; $ 2.720,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
12/2/2025;2025;Estados Unidos;Saga Falabella;LG;Tuenti;104;26;39;39;35; $ 17,00 ; $ 1.768,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
18/10/2024;2024;Estados Unidos;Saga Falabella;Huawei;Bitel;119;23;13;83;40; $ 17,00 ; $ 2.023,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
31/12/2024;2024;Uruguay;Saga Falabella;Huawei;Claro;111;26;16;69;37; $ 17,00 ; $ 1.887,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
14/6/2024;2024;Argentina;Saga Falabella;Apple;Bitel;112;30;8;74;37; $ 17,00 ; $ 1.904,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
24/5/2025;2025;Cuba;Saga Falabella;Huawei;Claro;122;4;46;72;41; $ 17,00 ; $ 2.074,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
13/8/2024;2024;Canadá;Saga Falabella;Motorola;Claro;130;77;6;47;43; $ 17,00 ; $ 2.210,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
4/4/2025;2025;Suiza;Saga Falabella;LG;Tuenti;78;36;29;13;26; $ 17,00 ; $ 1.326,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
5/5/2025;2025;Inglaterra;Saga Falabella;LG;Tuenti;142;12;78;52;47; $ 17,00 ; $ 2.414,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
2/2/2025;2025;Chile;Tottus;Samsung;Entel;190;89;76;25;63; $ 17,00 ; $ 3.230,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
11/8/2024;2024;Colombia;Tottus;LG;Bitel;125;22;49;54;42; $ 17,00 ; $ 2.125,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
21/3/2025;2025;Bolivia;Tottus;Huawei;Movistar;182;76;23;83;61; $ 17,00 ; $ 3.094,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
7/8/2024;2024;Venezuela;Tottus;Apple;Entel;174;28;90;56;58; $ 17,00 ; $ 2.958,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
20/2/2025;2025;Estados Unidos;Tottus;Samsung;Claro;69;17;29;23;23; $ 17,00 ; $ 1.173,00 ; ?;|||||;;;;;;;;;;;;;;;;;;;
25/4/2025;2025;Estados Unidos;Tottus;LG;Bitel;131;56;66;9;44; $ 17,00 ; $ 2.227,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
27/7/2024;2024;Alemania;Tottus;Apple;Entel;183;39;80;64;61; $ 17,00 ; $ 3.111,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
24/2/2025;2025;Dinamarca;Tottus;Motorola;Claro;87;22;52;13;29; $ 17,00 ; $ 1.479,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
1/4/2025;2025;Portugal;Tottus;Samsung;Tuenti;186;29;94;63;62; $ 17,00 ; $ 3.162,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
28/9/2024;2024;Perú;Tottus;LG;Claro;250;95;69;86;83; $ 17,00 ; $ 4.250,00 ; ????;|||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
27/6/2024;2024;Colombia;Tottus;LG;Bitel;192;71;51;70;64; $ 17,00 ; $ 3.264,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
17/7/2024;2024;Guatemala;Tottus;Huawei;Entel;201;87;63;51;67; $ 17,00 ; $ 3.417,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
12/6/2024;2024;España;Tottus;Samsung;Bitel;170;95;43;32;57; $ 17,00 ; $ 2.890,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
29/9/2024;2024;Suiza;Tottus;Apple;Claro;171;22;88;61;57; $ 17,00 ; $ 2.907,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
10/3/2025;2025;Argentina;Tottus;Samsung;Movistar;253;90;70;93;84; $ 17,00 ; $ 4.301,00 ; ????;|||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
21/7/2024;2024;Portugal;Tottus;Samsung;Movistar;151;35;66;50;50; $ 17,00 ; $ 2.567,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
17/2/2025;2025;Francia;Tottus;Samsung;Bitel;166;89;58;19;55; $ 17,00 ; $ 2.822,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
26/2/2025;2025;Irlanda;Tottus;Nokia;Claro;119;66;46;7;40; $ 17,00 ; $ 2.023,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
8/10/2024;2024;Bolivia;Tottus;Samsung;Tuenti;127;39;35;53;42; $ 17,00 ; $ 2.159,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
31/3/2025;2025;El Salvador;Tottus;Motorola;Claro;141;41;82;18;47; $ 17,00 ; $ 2.397,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
20/3/2025;2025;Perú;Tottus;LG;Bitel;163;8;77;78;54; $ 17,00 ; $ 2.771,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
16/8/2024;2024;Guatemala;Tottus;Huawei;Movistar;119;48;31;40;40; $ 17,00 ; $ 2.023,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
5/12/2024;2024;Alemania;Tottus;Samsung;Movistar;173;10;93;70;58; $ 17,00 ; $ 2.941,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
8/2/2025;2025;Dinamarca;Tottus;Samsung;Tuenti;136;35;56;45;45; $ 17,00 ; $ 2.312,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
13/5/2025;2025;El Salvador;Tottus;LG;Entel;107;4;39;64;36; $ 17,00 ; $ 1.819,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
16/9/2024;2024;Brasil;Tottus;Samsung;Tuenti;65;18;27;20;22; $ 17,00 ; $ 1.105,00 ; ?;|||||;;;;;;;;;;;;;;;;;;;
23/3/2025;2025;Brasil;Tottus;Apple;Movistar;160;73;31;56;53; $ 17,00 ; $ 2.720,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
28/12/2024;2024;Argentina;Tottus;LG;Claro;76;9;28;39;25; $ 17,00 ; $ 1.292,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
25/10/2024;2024;Bolivia;Tottus;LG;Claro;152;34;65;53;51; $ 17,00 ; $ 2.584,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
4/9/2024;2024;Colombia;Tottus;Samsung;Claro;123;59;18;46;41; $ 17,00 ; $ 2.091,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
15/3/2025;2025;España;Tottus;Motorola;Entel;141;71;27;43;47; $ 17,00 ; $ 2.397,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
19/4/2025;2025;Perú;Tottus;LG;Entel;198;78;44;76;66; $ 17,00 ; $ 3.366,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
28/2/2025;2025;Argentina;Tottus;Samsung;Movistar;169;91;28;50;56; $ 17,00 ; $ 2.873,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
10/3/2025;2025;Bolivia;Tottus;LG;Bitel;182;21;82;79;61; $ 17,00 ; $ 3.094,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
5/7/2024;2024;Venezuela;Tottus;Huawei;Bitel;171;72;93;6;57; $ 17,00 ; $ 2.907,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
10/7/2024;2024;Dinamarca;Tottus;Nokia;Movistar;138;33;33;72;46; $ 17,00 ; $ 2.346,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
23/2/2025;2025;España;Tottus;LG;Entel;120;61;11;48;40; $ 17,00 ; $ 2.040,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
19/4/2025;2025;México;Tottus;Motorola;Tuenti;116;74;8;34;39; $ 17,00 ; $ 1.972,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
7/10/2024;2024;Guatemala;Tottus;Apple;Entel;142;28;38;76;47; $ 17,00 ; $ 2.414,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
3/7/2024;2024;Francia;Tottus;Apple;Movistar;198;81;50;67;66; $ 17,00 ; $ 3.366,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
5/2/2025;2025;Colombia;Tottus;LG;Entel;106;46;30;30;35; $ 17,00 ; $ 1.802,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
3/3/2025;2025;Irlanda;Tottus;LG;Tuenti;171;21;81;69;57; $ 17,00 ; $ 2.907,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
14/11/2024;2024;Perú;Tottus;Apple;Entel;60;13;42;5;20; $ 17,00 ; $ 1.020,00 ; ?;|||||;;;;;;;;;;;;;;;;;;;
23/6/2024;2024;Bolivia;Tottus;Samsung;Entel;127;55;61;11;42; $ 17,00 ; $ 2.159,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
4/6/2025;2025;Chile;Tottus;LG;Claro;183;21;83;79;61; $ 17,00 ; $ 3.111,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
21/6/2024;2024;Cuba;Tottus;LG;Tuenti;104;13;35;56;35; $ 17,00 ; $ 1.768,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
4/10/2024;2024;España;Tottus;Motorola;Movistar;173;33;50;90;58; $ 17,00 ; $ 2.941,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
4/2/2025;2025;Colombia;Tottus;LG;Tuenti;222;79;87;56;74; $ 17,00 ; $ 3.774,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
21/5/2025;2025;Colombia;Tottus;LG;Bitel;122;4;58;60;41; $ 17,00 ; $ 2.074,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
17/3/2025;2025;Argentina;Tottus;LG;Claro;154;39;66;49;51; $ 17,00 ; $ 2.618,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
22/7/2024;2024;Uruguay;Tottus;Samsung;Entel;89;72;1;16;30; $ 17,00 ; $ 1.513,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
13/11/2024;2024;Estados Unidos;Tottus;Samsung;Claro;71;46;7;18;24; $ 17,00 ; $ 1.207,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
27/7/2024;2024;Dinamarca;Tottus;Samsung;Claro;124;31;36;57;41; $ 17,00 ; $ 2.108,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
14/6/2024;2024;España;Metro;LG;Bitel;250;78;87;85;83; $ 17,00 ; $ 4.250,00 ; ????;|||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
19/5/2025;2025;Brasil;Metro;Samsung;Claro;107;63;1;43;36; $ 17,00 ; $ 1.819,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
25/2/2025;2025;España;Metro;Nokia;Movistar;112;62;38;12;37; $ 17,00 ; $ 1.904,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
5/10/2024;2024;Colombia;Metro;Apple;Entel;206;68;67;71;69; $ 17,00 ; $ 3.502,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
17/8/2024;2024;Uruguay;Metro;Samsung;Tuenti;56;13;7;36;19; $ 17,00 ; $ 952,00 ; ?;||||;;;;;;;;;;;;;;;;;;;
30/4/2025;2025;Suiza;Metro;Nokia;Tuenti;174;95;67;12;58; $ 17,00 ; $ 2.958,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
14/1/2025;2025;Alemania;Metro;Apple;Bitel;212;71;92;49;71; $ 17,00 ; $ 3.604,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
16/4/2025;2025;Suiza;Metro;LG;Tuenti;207;71;73;63;69; $ 17,00 ; $ 3.519,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
5/10/2024;2024;Inglaterra;Metro;LG;Movistar;120;35;76;9;40; $ 17,00 ; $ 2.040,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
7/8/2024;2024;Francia;Metro;Motorola;Movistar;225;55;80;90;75; $ 17,00 ; $ 3.825,00 ; ????;|||||||||||||||||||;;;;;;;;;;;;;;;;;;;
26/5/2025;2025;Perú;Metro;Motorola;Bitel;223;91;95;37;74; $ 17,00 ; $ 3.791,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
20/10/2024;2024;Canadá;Metro;Motorola;Bitel;156;8;56;92;52; $ 17,00 ; $ 2.652,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
11/8/2024;2024;Perú;Metro;Nokia;Entel;184;89;86;9;61; $ 17,00 ; $ 3.128,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
19/10/2024;2024;Guatemala;Metro;Motorola;Claro;137;46;70;21;46; $ 17,00 ; $ 2.329,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
13/7/2024;2024;Argentina;Metro;LG;Tuenti;164;31;70;63;55; $ 17,00 ; $ 2.788,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
18/11/2024;2024;El Salvador;Metro;Motorola;Bitel;216;86;61;69;72; $ 17,00 ; $ 3.672,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
16/10/2024;2024;Venezuela;Metro;Apple;Tuenti;67;23;28;16;22; $ 17,00 ; $ 1.139,00 ; ?;|||||;;;;;;;;;;;;;;;;;;;
14/2/2025;2025;México;Metro;Huawei;Tuenti;146;66;71;9;49; $ 17,00 ; $ 2.482,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
13/3/2025;2025;México;Metro;LG;Tuenti;173;46;73;54;58; $ 17,00 ; $ 2.941,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
10/8/2024;2024;Suiza;Metro;Apple;Tuenti;130;36;75;19;43; $ 17,00 ; $ 2.210,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
30/8/2024;2024;Argentina;Metro;Huawei;Bitel;82;40;3;39;27; $ 17,00 ; $ 1.394,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
18/7/2024;2024;México;Metro;Samsung;Movistar;52;26;14;12;17; $ 17,00 ; $ 884,00 ; ?;||||;;;;;;;;;;;;;;;;;;;
7/10/2024;2024;Dinamarca;Metro;Nokia;Tuenti;115;5;21;89;38; $ 17,00 ; $ 1.955,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
29/12/2024;2024;Suiza;Metro;Motorola;Claro;120;51;40;29;40; $ 17,00 ; $ 2.040,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
5/1/2025;2025;Colombia;Metro;Apple;Movistar;212;48;91;73;71; $ 17,00 ; $ 3.604,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
6/1/2025;2025;Colombia;Metro;LG;Movistar;66;5;49;12;22; $ 17,00 ; $ 1.122,00 ; ?;|||||;;;;;;;;;;;;;;;;;;;
25/6/2024;2024;Irlanda;Metro;Nokia;Movistar;43;11;14;18;14; $ 17,00 ; $ 731,00 ; ?;|||;;;;;;;;;;;;;;;;;;;
